,Date / Time,City,State,Shape,Shape,views
418,3/31/98 19:30,"Ozark National Forest (near Spring Lake, aprx.5 miles to N)",AR,Rectangle,Rectangle,1436
419,3/31/98 05:00,Baraboo,WI,Light,Light,18879
420,3/30/98 23:00,Davenport (Vanderveer Park),IA,Circle,Circle,9315
421,3/30/98 22:30,Bel Air,MD,Formation,Formation,2864
422,3/29/98 20:18,Lunenburg,MA,Fireball,Fireball,7536
423,3/29/98 19:30,Indio,CA,Light,Light,18879
424,3/29/98 02:29,Yakima,WA,Changing,Changing,2275
425,3/28/98 20:30,Death Valley (Furnace Creek Ranch),CA,Fireball,Fireball,7536
426,3/28/98 13:00,Urbana,OH,Disk,Disk,4300
427,3/27/98 23:00,Clifton Park (30 min north of Albany),NY,Other,Other,5932
428,3/27/98 23:00,Newnan,GA,Disk,Disk,4300
429,3/27/98 22:35,Arroyo Grande,CA,Disk,Disk,4300
430,3/27/98 21:00,Pueblo,CO,Light,Light,18879
431,3/27/98 20:40,Milwaukee,WI,Circle,Circle,9315
432,3/26/98 22:00,Lake Wales,FL,Light,Light,18879
433,3/26/98 22:00,Portland,OR,Light,Light,18879
434,3/26/98 21:50,"St. Cloud (south of, over Lake Tohopekilagia)",FL,Light,Light,18879
435,3/26/98 21:45,Kissimmee,FL,Light,Light,18879
436,3/26/98 21:30,St. Cloud,FL,Light,Light,18879
437,3/26/98 19:00,Beautiful Home Community of Monroe County,KY,Light,Light,18879
438,3/26/98 19:00,Poseyville,IN,Oval,Oval,3862
439,3/25/98 23:30,Alexandria,LA,Triangle,Triangle,8330
440,3/24/98 22:10,Teague,TX,Fireball,Fireball,7536
441,3/24/98 22:00,Fort Pierce/Orlando (between),FL,Fireball,Fireball,7536
442,3/24/98 21:55,Tempe,AZ,Triangle,Triangle,8330
443,3/24/98 21:50,Lake Placid,FL,Light,Light,18879
444,3/24/98 16:38,Southport,CT,Circle,Circle,9315
445,3/24/98 11:30,Ceasar's Creek and Dayton,OH,Light,Light,18879
446,3/22/98 23:30,Doylestown,PA,Disk,Disk,4300
447,3/21/98 22:30,San Antonio,TX,Formation,Formation,2864
448,3/21/98 20:15,Holland,MI,Flash,Flash,1684
449,3/21/98 20:00,Ten Sleep (outside of),WY,Disk,Disk,4300
450,3/20/98 21:46,Kearney,NE,Triangle,Triangle,8330
451,3/20/98 20:50,Kansas City,MO,Formation,Formation,2864
452,3/20/98 18:00,Okoboji,IA,Fireball,Fireball,7536
453,3/20/98 01:00,Kentwood,MI,Triangle,Triangle,8330
454,3/20/98 00:00,Harriman State Park,NY,Light,Light,18879
455,3/19/98 23:00,Grosse Ile,MI,Diamond,Diamond,1313
456,3/19/98 19:00,Spring Hill,TN,Light,Light,18879
457,3/18/98 02:00,Trout Run,PA,Fireball,Fireball,7536
458,3/16/98 20:56,Bar Harbor,ME,Fireball,Fireball,7536
459,3/16/98 20:30,Albany,OR,Cigar,Cigar,1896
460,3/16/98 13:30,Seattle,WA,Sphere,Sphere,5884
461,3/16/98 03:22,Lunenburg,MA,Light,Light,18879
462,3/16/98 03:15,Holderness,NH,Fireball,Fireball,7536
463,3/15/98 00:00,Roswell,NM,Triangle,Triangle,8330
464,3/15/98 22:30,Farina,IL,Fireball,Fireball,7536
465,3/15/98 21:30,Greensboro,NC,Light,Light,18879
466,3/15/98 21:30,Los Osos,CA,Sphere,Sphere,5884
467,3/15/98 20:30,Danbury,CT,Cylinder,Cylinder,1370
468,3/15/98 20:30,Anchorage,AK,Oval,Oval,3862
469,3/15/98 20:00,North Pole,AK,Sphere,Sphere,5884
470,3/15/98 19:00,Gladewater,TX,Triangle,Triangle,8330
471,3/15/98 14:30,Gunnison (30 Miles NE of),CO,Disk,Disk,4300
472,3/15/98 14:00,Bozeman,MT,Triangle,Triangle,8330
473,3/15/98 13:00,Southaven,MS,Disk,Disk,4300
474,3/15/98 04:00,Oak Creek,CO,Light,Light,18879
475,3/14/98 21:00,Frankfort,IN,Triangle,Triangle,8330
476,3/14/98 15:00,Bradenton,FL,Cigar,Cigar,1896
477,3/14/98 07:50,Tacoma,WA,Fireball,Fireball,7536
478,3/13/98 23:40,Tulsa,OK,Light,Light,18879
479,3/13/98 22:15,Novato,CA,Flash,Flash,1684
480,3/13/98 21:50,Seattle,WA,Sphere,Sphere,5884
481,3/13/98 21:00,San Diego,CA,Circle,Circle,9315
482,3/13/98 17:30,Florence,OR,Cigar,Cigar,1896
483,3/13/98 13:30,San Jose,CA,Sphere,Sphere,5884
484,3/12/98 22:10,Ashtabula,OH,Cigar,Cigar,1896
485,3/12/98 08:34,Greenland,NH,Sphere,Sphere,5884
486,3/12/98 04:30,Red River,NM,Cylinder,Cylinder,1370
487,3/12/98 02:30,San Antonio,TX,Light,Light,18879
488,3/12/98 01:40,Kennewick,WA,Diamond,Diamond,1313
489,3/12/98 01:10,Eagle County,CO,Fireball,Fireball,7536
490,3/11/98 23:30,Quincy,CA,Circle,Circle,9315
491,3/11/98 22:03,Colorado Springs,CO,Other,Other,5932
492,3/11/98 19:30,Los Penisquitos (San Diego),CA,Light,Light,18879
493,3/11/98 16:45,Kauai (2/miles off north coast of),HI,Sphere,Sphere,5884
494,3/10/98 20:00,Alexandria,VA,Chevron,Chevron,1041
495,3/10/98 19:00,Windber,PA,Formation,Formation,2864
496,3/10/98 19:00,Columbia,SC,Diamond,Diamond,1313
497,3/10/98 18:00,Fort Gordon,GA,Light,Light,18879
498,3/10/98 07:00,Santa Monica,CA,Sphere,Sphere,5884
499,3/9/98 22:25,Tucson,AZ,Triangle,Triangle,8330
500,3/9/98 19:40,Butte County,CA,Light,Light,18879
501,3/8/98 22:00,Columbus,GA,Changing,Changing,2275
502,3/8/98 12:00,Wichita,KS,Cylinder,Cylinder,1370
503,3/7/98 22:00,Chinook,MT,Changing,Changing,2275
504,3/7/98 20:00,West Palm Beach (Vero),FL,Fireball,Fireball,7536
505,3/7/98 19:50,Punta Gorda,FL,Disk,Disk,4300
506,3/7/98 19:30,Kennedy Space Center,FL,Triangle,Triangle,8330
507,3/7/98 19:30,West Palm Beach (Road House Grill),FL,Formation,Formation,2864
508,3/7/98 19:30,Bonita Springs (in the east as seen from),FL,Other,Other,5932
509,3/7/98 19:00,Port Charlotte,FL,Light,Light,18879
510,3/7/98 19:00,Central Florida (Melbourn to West Palm to Orlando),FL,Light,Light,18879
511,3/7/98 18:50,Lehigh Acres,FL,Fireball,Fireball,7536
512,3/7/98 18:50,Englewood,FL,Sphere,Sphere,5884
513,3/7/98 18:48,Sarasota,FL,Light,Light,18879
514,3/7/98 18:45,Vero Beach (Northern),FL,Formation,Formation,2864
515,3/7/98 18:45,Port St. Lucie,FL,Light,Light,18879
516,3/7/98 18:45,Sebastian Inlet,FL,Light,Light,18879
517,3/7/98 18:45,Lighthouse Point,FL,Light,Light,18879
518,3/7/98 18:45,Fort Myers,FL,Fireball,Fireball,7536
519,3/7/98 18:45,West Palm Beach,FL,Circle,Circle,9315
520,3/7/98 18:45,Orlando,FL,Light,Light,18879
521,3/7/98 18:45,Tampa,FL,Other,Other,5932
522,3/7/98 18:40,North Fort Myers,FL,Sphere,Sphere,5884
523,3/7/98 18:40,Temple Terrace,FL,Light,Light,18879
524,3/7/98 18:35,Orlando,FL,Sphere,Sphere,5884
525,3/7/98 18:30,Lake Placid,FL,Light,Light,18879
526,3/7/98 18:17,Benson (Just outside of),NC,Fireball,Fireball,7536
527,3/7/98 18:00,Cocoa Beach,FL,Light,Light,18879
528,3/7/98 08:00,Malabar,FL,Triangle,Triangle,8330
529,3/5/98 22:45,Pittsfield,ME,Formation,Formation,2864
530,3/5/98 19:00,Norfolk,VA,Fireball,Fireball,7536
531,3/5/98 16:00,Spanish Fork,UT,Triangle,Triangle,8330
532,3/5/98 10:00,Goleta,CA,Circle,Circle,9315
533,3/3/98 20:00,Houston,TX,Sphere,Sphere,5884
534,3/3/98 20:00,Flagstaff,AZ,Light,Light,18879
535,3/1/98 22:00,New Albany,IN,Light,Light,18879
536,3/1/98 19:00,Windham,NY,Formation,Formation,2864
537,3/1/98 02:30,Beal AFB,CA,Disk,Disk,4300
538,4/30/98 19:00,Austin,TX,Sphere,Sphere,5884
539,4/30/98 01:00,"Reno (30 miles due east of, in California)",CA,Other,Other,5932
540,4/29/98 07:15,Republic (northwest),WA,Fireball,Fireball,7536
541,4/29/98 06:25,Simpsonville,SC,Light,Light,18879
542,4/28/98 22:42,Colorado Springs,CO,Flash,Flash,1684
543,4/28/98 22:00,Tulsa,OK,Circle,Circle,9315
544,4/27/98 11:00,Santa Cruz,CA,Other,Other,5932
545,4/26/98 23:50,Comer,GA,Disk,Disk,4300
546,4/26/98 21:45,Eagan,MN,Light,Light,18879
547,4/25/98 22:30,Roca,NE,Triangle,Triangle,8330
548,4/25/98 21:45,Blanchard,OK,Triangle,Triangle,8330
549,4/25/98 21:00,Manito (outside of),IL,Formation,Formation,2864
550,4/25/98 20:00,Frisco,CO,Oval,Oval,3862
551,4/24/98 00:30,Mt. Charlston,NV,Formation,Formation,2864
552,4/24/98 00:25,Bedford Park,IL,Fireball,Fireball,7536
553,4/23/98 22:30,West Boca Raton,FL,Circle,Circle,9315
554,4/23/98 21:25,Shoreline (Views from),WA,Other,Other,5932
555,4/23/98 18:00,Hollywood,CA,Light,Light,18879
556,4/23/98 17:21,Oconomowoc,WI,Light,Light,18879
557,4/23/98 16:00,Epcot Center (Walt Diseny World),FL,Disk,Disk,4300
558,4/23/98 04:01,Oneonta,NY,Light,Light,18879
559,4/22/98 22:00,North Little Rock,AR,Light,Light,18879
560,4/22/98 21:30,Federal Way (3 miles north of),WA,Light,Light,18879
561,4/22/98 21:30,Yakima,WA,Circle,Circle,9315
562,4/22/98 21:30,"Vancouver (western sky over), moving north to south.",WA,Light,Light,18879
563,4/22/98 21:24,Pacific,WA,Light,Light,18879
564,4/22/98 21:23,Bangor Submarine Base (Olympic Penninsula),WA,Disk,Disk,4300
565,4/22/98 21:22,Shelton,WA,Circle,Circle,9315
566,4/22/98 21:20,Snohomish,WA,Oval,Oval,3862
567,4/22/98 21:20,Portland (southeast),OR,Sphere,Sphere,5884
568,4/22/98 21:20,Friday Harbor,WA,Fireball,Fireball,7536
569,4/22/98 20:00,Sierra Vista,AZ,Light,Light,18879
570,4/22/98 16:00,Machias,ME,Light,Light,18879
571,4/22/98 05:00,"Melbourne (looking in the SE sky, perhaps over Bahama)",FL,Light,Light,18879
572,4/21/98 23:46,Santa Cruz,CA,Fireball,Fireball,7536
573,4/21/98 00:24,Pecos (mile marker 205 highway 10),TX,Chevron,Chevron,1041
574,4/20/98 22:00,Brighton,IL,Triangle,Triangle,8330
575,4/20/98 21:00,Muskegon,MI,Other,Other,5932
576,4/20/98 10:30,Valdosta (south of),GA,Circle,Circle,9315
577,4/20/98 09:00,Vancouver,WA,Sphere,Sphere,5884
578,4/19/98 22:10,Chicago (near O'hare airport),IL,Other,Other,5932
579,4/18/98 21:30,Glenview,IL,Triangle,Triangle,8330
580,4/18/98 14:00,Tampa (near),FL,Changing,Changing,2275
581,4/17/98 23:15,Plainwell,MI,Triangle,Triangle,8330
582,4/16/98 23:16,Lafayette/Moraga (Between),CA,Fireball,Fireball,7536
583,4/16/98 15:00,Fort Gay,WV,Disk,Disk,4300
584,4/16/98 03:08,Milpitas,CA,Sphere,Sphere,5884
585,4/15/98 23:30,Lancing (Rome Road),TN,Light,Light,18879
586,4/15/98 22:00,Arlington,VT,Light,Light,18879
587,4/15/98 22:00,Magna,UT,Light,Light,18879
588,4/15/98 22:00,New Bedford,MA,Oval,Oval,3862
589,4/15/98 20:48,Flagstaff,AZ,Circle,Circle,9315
590,4/15/98 20:30,Hartsgrove,OH,Disk,Disk,4300
591,4/15/98 20:00,Richmond,CA,Disk,Disk,4300
592,4/15/98 17:44,Roanoke,VA,Fireball,Fireball,7536
593,4/15/98 15:00,Murfreesboro,TN,Sphere,Sphere,5884
594,4/15/98 13:00,San Antonio,TX,Cylinder,Cylinder,1370
595,4/15/98 09:00,South Zanesville,OH,Light,Light,18879
596,4/15/98 08:20,Baraboo,WI,Sphere,Sphere,5884
597,4/15/98 08:00,Passaic,NJ,Other,Other,5932
598,4/15/98 07:45,Catawba,OH,Triangle,Triangle,8330
599,4/15/98 03:30,Ashland (outside Douglas Co.),NE,Fireball,Fireball,7536
600,4/14/98 21:30,Texico,IL,Other,Other,5932
601,4/14/98 13:19,Vienna,VA,Changing,Changing,2275
602,4/14/98 03:20,Spokane,WA,Light,Light,18879
603,4/13/98 07:00,Binghamton,NY,Other,Other,5932
604,4/12/98 23:30,Cleveland,TN,Triangle,Triangle,8330
605,4/12/98 22:00,Castle Rock,CO,Triangle,Triangle,8330
606,4/12/98 18:45,Cleveland,OH,Light,Light,18879
607,4/12/98 17:00,Waldorf,MD,Oval,Oval,3862
608,4/12/98 00:30,Yucaipa,CA,Light,Light,18879
609,4/11/98 21:15,Corralitos,CA,Other,Other,5932
610,4/11/98 19:00,Spring Valley,CA,Fireball,Fireball,7536
611,4/11/98 11:00,Woodland Hills,CA,Light,Light,18879
612,4/10/98 21:00,Pembroke Pines,FL,Triangle,Triangle,8330
613,4/10/98 11:30,Fort Lewis,WA,Circle,Circle,9315
614,4/10/98 05:45,El Cajon,CA,Cigar,Cigar,1896
615,4/9/98 23:00,Golden Valley,MN,Cylinder,Cylinder,1370
616,4/9/98 21:34,Colorado Springs,CO,Other,Other,5932
617,4/9/98 21:15,Colorado Springs,CO,Other,Other,5932
618,4/9/98 10:00,San Diego,CA,Oval,Oval,3862
619,4/6/98,Lake Wales,FL,Light,Light,18879
620,4/5/98 23:35,Channahon (near Joliet),IL,Triangle,Triangle,8330
621,4/5/98 19:00,it was in the middle of no where,GA,Disk,Disk,4300
622,4/5/98 11:50,Soquel,CA,Other,Other,5932
623,4/5/98 08:10,Baraboo,WI,Light,Light,18879
624,4/5/98 01:00,Winslow,ME,Light,Light,18879
625,4/4/98 23:30,Gardiner,ME,Circle,Circle,9315
626,4/4/98 23:00,Northern California,CA,Light,Light,18879
627,4/4/98 09:00,Cheyenne,WY,Sphere,Sphere,5884
628,4/3/98 22:20,Eau Claire,WI,Diamond,Diamond,1313
629,4/3/98 21:30,"1-25 corridor (southbound, 65 miles north NM border)",CO,Disk,Disk,4300
630,4/3/98 20:01,Wickiup (the closest city would be),AZ,Other,Other,5932
631,4/3/98 18:45,Fairfax (GMU campus),VA,Oval,Oval,3862
632,4/3/98 07:30,Waldorf,MD,Circle,Circle,9315
633,4/3/98 01:25,San Antonio,TX,Triangle,Triangle,8330
634,4/2/98 22:50,Greenville,OH,Other,Other,5932
635,4/2/98 21:30,Austin,TX,Flash,Flash,1684
636,4/2/98 14:10,Midland,TX,Disk,Disk,4300
637,4/2/98 05:00,Santa Clarita,CA,Fireball,Fireball,7536
638,4/1/98 21:00,Henry County,OH,Triangle,Triangle,8330
639,4/1/98 13:00,Providence,RI,Circle,Circle,9315
640,4/1/98 08:00,Glendale,CA,Circle,Circle,9315
641,5/31/98 21:30,Vancouver,WA,Triangle,Triangle,8330
642,5/31/98 21:00,Penfield,IL,Disk,Disk,4300
643,5/31/98 02:30,Fort Hood,TX,Light,Light,18879
644,5/30/98 21:00,Salem,OR,Oval,Oval,3862
645,5/30/98 04:00,Whitehorse,MT,Light,Light,18879
646,5/30/98 01:40,Woodstock,IL,Cigar,Cigar,1896
647,5/29/98 23:30,Elmira (at drive in movie),NY,Triangle,Triangle,8330
648,5/29/98 05:10,Phoenix,AZ,Cigar,Cigar,1896
649,5/29/98 05:10,Phoenix,AZ,Cigar,Cigar,1896
650,5/29/98 05:00,Phoenix,AZ,Oval,Oval,3862
651,5/29/98 04:45,Dallas,TX,Disk,Disk,4300
652,5/29/98 03:00,Maple Shade,NJ,Sphere,Sphere,5884
653,5/29/98 01:30,North Bend,OH,Triangle,Triangle,8330
654,5/28/98 22:43,Davie,FL,Flash,Flash,1684
655,5/28/98 22:30,Tucker,GA,Changing,Changing,2275
656,5/28/98 20:30,Santa Fe,NM,Fireball,Fireball,7536
657,5/28/98 20:10,Stanwood,WA,Rectangle,Rectangle,1436
658,5/25/98 12:05,Madison,WI,Cylinder,Cylinder,1370
659,5/24/98 22:40,Asbury Park,NJ,Cigar,Cigar,1896
660,5/23/98 16:30,Boston Location/Hancock,MI,Disk,Disk,4300
661,5/23/98 12:00,Moab,UT,Fireball,Fireball,7536
662,5/22/98 21:00,Tigard,OR,Triangle,Triangle,8330
663,5/22/98 14:20,Indianapolis,IN,Changing,Changing,2275
664,5/21/98 21:30,Denver,CO,Flash,Flash,1684
665,5/21/98 20:00,St. Charles,ID,Other,Other,5932
666,5/21/98 13:00,Ridgway,PA,Disk,Disk,4300
667,5/21/98 02:50,Spokane,WA,Light,Light,18879
668,5/20/98 22:40,Burlington,VT,Light,Light,18879
669,5/20/98 22:30,Salt Lake City,UT,Chevron,Chevron,1041
670,5/20/98 21:45,Buffalo Grove,IL,Light,Light,18879
671,5/20/98 21:00,Morristown,OH,Fireball,Fireball,7536
672,5/20/98 17:30,Atlantic City,NJ,Circle,Circle,9315
673,5/20/98 04:30,Granville,OH,Light,Light,18879
674,5/20/98 03:15,Norfolk,MA,Other,Other,5932
675,5/20/98 02:00,Hill AFB,UT,Chevron,Chevron,1041
676,5/20/98 01:00,Fort Myers,FL,Circle,Circle,9315
677,5/18/98 23:30,Rapid City,SD,Other,Other,5932
678,5/17/98 23:30,Salt Lake City,UT,Triangle,Triangle,8330
679,5/17/98 23:20,Kaleva,MI,Light,Light,18879
680,5/17/98 22:25,Colorado Springs,CO,Light,Light,18879
681,5/17/98 17:00,Almont,MI,Circle,Circle,9315
682,5/17/98 08:10,Belle Vernon,PA,Other,Other,5932
683,5/16/98 23:47,Simla,CO,Changing,Changing,2275
684,5/16/98 22:30,Manteca,CA,Triangle,Triangle,8330
685,5/16/98 21:45,Andover,MN,Light,Light,18879
686,5/16/98 16:00,Overland Park,KS,Fireball,Fireball,7536
687,5/16/98 03:00,Wheat Ridge,CO,Cylinder,Cylinder,1370
688,5/16/98 02:30,Westbrook,ME,Oval,Oval,3862
689,5/15/98 23:30,Pueblo West,CO,Triangle,Triangle,8330
690,5/15/98 23:00,Newnan,GA,Light,Light,18879
691,5/15/98 21:45,Sebastopol,MS,Light,Light,18879
692,5/15/98 20:00,New York City (Bronx),NY,Oval,Oval,3862
693,5/15/98 20:00,Vincennes,IN,Triangle,Triangle,8330
694,5/15/98 18:00,Des Plaines,IL,Other,Other,5932
695,5/15/98 07:30,Nettleton,MS,Light,Light,18879
696,5/15/98 07:30,Ft. Campbell,KY,Circle,Circle,9315
697,5/15/98 00:00,S. Beloit,IL,Circle,Circle,9315
698,5/15/98,Rose,NY,Triangle,Triangle,8330
699,5/12/98 21:00,Chebanse,IL,Disk,Disk,4300
700,5/12/98 16:00,Kinston/Richlands (between; Rt. 258),NC,Cigar,Cigar,1896
701,5/12/98 03:00,Pampa,TX,Light,Light,18879
702,5/12/98 01:00,Superior,WI,Circle,Circle,9315
703,5/11/98 22:12,South Holland,IL,Disk,Disk,4300
704,5/10/98 22:00,Oklahoma,OK,Circle,Circle,9315
705,5/10/98 21:30,Carpentersville,IL,Circle,Circle,9315
706,5/10/98 10:00,Seattle,WA,Fireball,Fireball,7536
707,5/9/98 20:00,Asbury community,NC,Light,Light,18879
708,5/8/98 22:00,Midlothian,IL,Other,Other,5932
709,5/8/98 21:40,Deerfield Beach,FL,Light,Light,18879
710,5/8/98 21:40,Pompano Beach,FL,Triangle,Triangle,8330
711,5/8/98 19:15,New York City (Bronx),NY,Triangle,Triangle,8330
712,5/6/98 23:30,Manito (2 miles north of),IL,Triangle,Triangle,8330
713,5/6/98 20:00,Colorado Springs,CO,Other,Other,5932
714,5/6/98 13:30,Auburn,WA,Sphere,Sphere,5884
715,5/4/98 06:00,Moultrie,GA,Changing,Changing,2275
716,5/4/98 00:00,San Diego,CA,Disk,Disk,4300
717,5/3/98 21:00,Las Vegas,NV,Triangle,Triangle,8330
718,5/2/98 22:45,Portland,OR,Triangle,Triangle,8330
719,5/2/98 06:00,Los Angeles,CA,Triangle,Triangle,8330
720,5/2/98 01:00,Fort Smith,AR,Disk,Disk,4300
721,5/1/98 22:00,Gwinn,MI,Triangle,Triangle,8330
722,5/1/98 21:00,Lufkin,TX,Light,Light,18879
723,5/1/98 21:00,Cleveland,OH,Light,Light,18879
724,5/1/98 18:30,New York City (Manhattan),NY,Triangle,Triangle,8330
725,5/1/98 16:00,Cordele,GA,Diamond,Diamond,1313
726,5/1/98 02:00,San Diego,CA,Light,Light,18879
727,5/1/98 00:00,Hardin,KY,Triangle,Triangle,8330
728,5/1/98 00:00,"Rural (""middle of nowhere"")",NV,Formation,Formation,2864
729,6/30/98 21:30,Waldorf,MD,Oval,Oval,3862
730,6/30/98 21:30,Brooklyn,MI,Oval,Oval,3862
731,6/30/98 20:40,Pasadena,MD,Cigar,Cigar,1896
732,6/30/98 18:40,Rome,GA,Sphere,Sphere,5884
733,6/30/98 13:00,Urbana,IL,Cylinder,Cylinder,1370
734,6/30/98 10:00,Commerce Township,MI,Changing,Changing,2275
735,6/30/98 04:15,Algonac,MI,Triangle,Triangle,8330
736,6/30/98 03:58,Bettendorf,IA,Light,Light,18879
737,6/30/98 03:00,Port St. Lucie,FL,Disk,Disk,4300
738,6/30/98 02:00,Indianola,IA,Diamond,Diamond,1313
739,6/30/98 01:30,Quartzite,AZ,Flash,Flash,1684
740,6/30/98,Jackson,MS,Cylinder,Cylinder,1370
741,6/29/98 23:45,Waterford,WI,Flash,Flash,1684
742,6/29/98 23:01,Yakima,WA,Fireball,Fireball,7536
743,6/29/98 12:00,Reno,NV,Circle,Circle,9315
744,6/28/98 23:20,Sacramento,CA,Cigar,Cigar,1896
745,6/28/98 23:00,Central Point,OR,Light,Light,18879
746,6/28/98 23:00,"Goat Island/Isle of Palm (between, Intracoastal Waterway)",SC,Fireball,Fireball,7536
747,6/28/98 22:00,Craig (5 miles east of),MT,Oval,Oval,3862
748,6/28/98 22:00,Fitchburg,MA,Circle,Circle,9315
749,6/28/98 05:00,Ellicott City,MD,Sphere,Sphere,5884
750,6/28/98 02:30,Blossburg (5 miles east of),PA,Light,Light,18879
751,6/27/98 22:40,Penfield,NY,Circle,Circle,9315
752,6/27/98 21:15,Trenton (Hamilton Township),NJ,Disk,Disk,4300
753,6/27/98 20:50,East Amwell Township,NJ,Oval,Oval,3862
754,6/27/98 20:06,East Amwell,NJ,Circle,Circle,9315
755,6/26/98 19:30,Apple Valley,CA,Other,Other,5932
756,6/26/98 10:15,Trumann/Jonesboro,AR,Other,Other,5932
757,6/25/98 22:18,Las Cruces,NM,Circle,Circle,9315
758,6/25/98 13:00,Plymouth,WI,Circle,Circle,9315
759,6/25/98 11:00,Boise,ID,Sphere,Sphere,5884
760,6/25/98 10:23,Flagstaff,AZ,Sphere,Sphere,5884
761,6/25/98 10:15,"Moab (near, in Arches National Park)",UT,Light,Light,18879
762,6/25/98 02:00,Cleveland,OH,Sphere,Sphere,5884
763,6/24/98 22:00,Austin (area),TX,Other,Other,5932
764,6/24/98 18:30,Lewiston (In Maine near),ME,Light,Light,18879
765,6/23/98 01:15,Apex/Holly Springs (between),NC,Triangle,Triangle,8330
766,6/23/98 00:30,Neshkoro,WI,Other,Other,5932
767,6/22/98 22:30,Santee,SC,Cylinder,Cylinder,1370
768,6/22/98 04:30,Austin,TX,Triangle,Triangle,8330
769,6/22/98 01:00,Ellsworth,WI,Light,Light,18879
770,6/22/98 00:45,Evansville,IN,Light,Light,18879
771,6/21/98 23:30,Waveland,MS,Oval,Oval,3862
772,6/21/98 22:30,Corpus Christi,TX,Cylinder,Cylinder,1370
773,6/21/98 22:10,Moundsville,WV,Light,Light,18879
774,6/21/98 21:30,San Bruno,CA,Disk,Disk,4300
775,6/20/98 23:30,Cary,NC,Circle,Circle,9315
776,6/20/98 23:00,Wrightwood,CA,Circle,Circle,9315
777,6/20/98 22:30,Rochester,NY,Chevron,Chevron,1041
778,6/20/98 22:00,Eustace,TX,Oval,Oval,3862
779,6/20/98 21:30,Wilmington,NC,Other,Other,5932
780,6/20/98 20:00,Medford,MA,Cylinder,Cylinder,1370
781,6/20/98 18:00,St.Helens,OR,Fireball,Fireball,7536
782,6/20/98 17:50,Covington,WA,Circle,Circle,9315
783,6/20/98 14:00,Claremore,OK,Sphere,Sphere,5884
784,6/20/98 03:30,Jacksonville,FL,Circle,Circle,9315
785,6/20/98 02:00,Hartsgrove,OH,Light,Light,18879
786,6/20/98 02:00,Dover,DE,Rectangle,Rectangle,1436
787,6/20/98 00:39,Superior,MT,Triangle,Triangle,8330
788,6/18/98 22:30,Kirkland,WA,Diamond,Diamond,1313
789,6/18/98 18:45,Narcoossee,FL,Light,Light,18879
790,6/17/98 22:45,Corvallis,OR,Sphere,Sphere,5884
791,6/17/98 01:30,Roseville (Memorial Field),MI,Light,Light,18879
792,6/16/98 23:30,Aspers,PA,Circle,Circle,9315
793,6/16/98 20:46,Vincennes,IN,Light,Light,18879
794,6/16/98 08:46,Vincennes,IN,Light,Light,18879
795,6/15/98 23:00,Edmond,OK,Fireball,Fireball,7536
796,6/15/98 23:00,McHenry,IL,Light,Light,18879
797,6/15/98 22:34,Healdsburg (due S of),CA,Fireball,Fireball,7536
798,6/15/98 22:10,Bryan,TX,Light,Light,18879
799,6/15/98 22:00,New Haven,KY,Triangle,Triangle,8330
800,6/15/98 22:00,Campwood,TX,Circle,Circle,9315
801,6/15/98 21:30,Valley Springs,CA,Other,Other,5932
802,6/15/98 21:00,Bensalem,PA,Disk,Disk,4300
803,6/15/98 20:30,Rochester,IN,Light,Light,18879
804,6/15/98 20:00,Pontoto/Thaxton (between),MS,Triangle,Triangle,8330
805,6/15/98 20:00,Stoddard Valley,CA,Other,Other,5932
806,6/15/98 14:00,Lancaster,NY,Circle,Circle,9315
807,6/15/98 14:00,Florissant,CO,Circle,Circle,9315
808,6/15/98 11:00,Navajo Lake,NM,Sphere,Sphere,5884
809,6/15/98 11:00,Kalkaska,MI,Cigar,Cigar,1896
810,6/15/98 08:23,Beavercreek,OH,Other,Other,5932
811,6/15/98 05:47,Kingsville,TX,Light,Light,18879
812,6/15/98 03:00,Stockton (east of),CA,Fireball,Fireball,7536
813,6/15/98 03:00,Irwindale,CA,Light,Light,18879
814,6/15/98 01:00,Glide,OR,Sphere,Sphere,5884
815,6/15/98 00:30,Boy Scout Camp Royenea,CA,Disk,Disk,4300
816,6/15/98 00:01,Cartago,CA,Sphere,Sphere,5884
817,6/14/98 04:30,Columbus,OH,Formation,Formation,2864
818,6/13/98 19:00,Gresham,OR,Circle,Circle,9315
819,6/13/98 13:00,Spokane,WA,Oval,Oval,3862
820,6/12/98 22:45,Montebello,CA,Light,Light,18879
821,6/12/98 22:30,Perris,CA,Light,Light,18879
822,6/12/98 21:35,Santa Monica,CA,Formation,Formation,2864
823,6/12/98 10:30,Grayling,MI,Sphere,Sphere,5884
824,6/11/98 21:58,Kansas City,MO,Light,Light,18879
825,6/11/98 21:00,Tampa,FL,Light,Light,18879
826,6/11/98 18:15,Patterson,CA,Disk,Disk,4300
827,6/11/98 17:25,Lincoln City,OR,Changing,Changing,2275
828,6/11/98 13:00,Palm Springs,CA,Circle,Circle,9315
829,6/10/98 22:00,Newalla (Canada),OK,Other,Other,5932
830,6/10/98 20:00,Mechanicsville,IA,Triangle,Triangle,8330
831,6/10/98 02:30,Chicago,IL,Circle,Circle,9315
832,6/9/98 21:30,Brownsville,TX,Light,Light,18879
833,6/9/98 06:20,Lynch Mountain,KY,Other,Other,5932
834,6/9/98 00:00,San Bernardino,CA,Diamond,Diamond,1313
835,6/8/98 23:40,Salem,OR,Light,Light,18879
